Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus_mean in Dataset,Phase,Stopping Reason
48,9,233.7243724057668,207.16546630859375,39.1828498840332,296.35081017123304,ActiveLearning,Continuing
49,7,117.40631603510326,175.5409393310547,36.32204055786133,296.35081017123304,ActiveLearning,Continuing
50,18,74.82276309333224,133.7919921875,30.6667537689209,296.35081017123304,ActiveLearning,Continuing
51,39,140.76871335709305,143.7304229736328,26.583654403686523,296.35081017123304,ActiveLearning,Continuing
52,36,120.1628705347832,119.63166046142578,31.51905059814453,296.35081017123304,ActiveLearning,Continuing
53,34,88.47667256854467,120.83708953857422,22.68828582763672,296.35081017123304,ActiveLearning,Continuing
54,27,141.45379911190125,104.203125,25.70344352722168,296.35081017123304,ActiveLearning,Continuing
55,24,98.05789122606568,94.98402404785156,25.471837997436523,296.35081017123304,ActiveLearning,Continuing
56,0,81.74085575257114,79.87380981445312,22.609472274780273,296.35081017123304,ActiveLearning,Continuing
57,66,64.29918271351211,83.22543334960938,24.8454647064209,296.35081017123304,ActiveLearning,Continuing
58,31,119.79704241922371,78.33479309082031,16.212337493896484,296.35081017123304,ActiveLearning,Continuing
59,2,66.30151481091211,70.04222869873047,23.42716407775879,296.35081017123304,ActiveLearning,Continuing
60,32,106.70108583654164,81.14112091064453,16.844120025634766,296.35081017123304,ActiveLearning,Continuing
61,26,42.736240369816734,76.42378997802734,15.553450584411621,296.35081017123304,ActiveLearning,Continuing
62,3,79.49162278991126,75.9597396850586,24.25621795654297,296.35081017123304,ActiveLearning,Continuing
63,15,48.22854697312115,67.21875762939453,20.539003372192383,296.35081017123304,ActiveLearning,Continuing
64,33,72.06868568538891,63.26874923706055,14.580779075622559,296.35081017123304,ActiveLearning,Continuing
65,22,73.67122147772203,55.78776931762695,14.731603622436523,296.35081017123304,ActiveLearning,Continuing
66,29,51.50598562924656,50.9592399597168,11.635686874389648,296.35081017123304,ActiveLearning,Continuing
67,23,53.46447392343188,48.724727630615234,13.372390747070312,296.35081017123304,ActiveLearning,Continuing
68,14,39.58562154046682,41.114227294921875,10.990365028381348,296.35081017123304,ActiveLearning,Continuing
69,13,35.102261317001975,43.16826248168945,9.988635063171387,296.35081017123304,ActiveLearning,Continuing
70,25,39.13465426900338,42.91244125366211,8.890527725219727,296.35081017123304,ActiveLearning,Continuing
71,16,28.08588319590436,38.61868667602539,9.212823867797852,296.35081017123304,ActiveLearning,Continuing
72,11,24.71538796928362,36.103519439697266,8.421062469482422,296.35081017123304,ActiveLearning,Continuing
